Ano;Cultura;Região tarifação;Concelho;Indemnizações (eur);Reembolsos de Indemnizações;Despesas;Reembolsos de Despesas
2016;cereja;E;Tarouca;250.26;0.00;1334.15;0.00
2016;cevada;C;Alandroal;5629.10;0.00;665.65;0.00
2016;cevada;C;Aljustrel;15627.29;0.00;0.00;0.00
2016;cevada;C;Beja;13836.66;5766.00;974.69;0.00
2016;cevada;C;Campo Maior;6841.79;0.00;585.93;0.00
2016;cevada;C;Constância;0.00;0.00;363.46;0.00
2016;cevada;C;Évora;0.00;0.00;181.73;0.00
2016;cevada;C;Monforte;8808.32;0.00;181.73;0.00
2016;cevada;C;Portel;0.00;0.00;181.73;0.00
2016;cevada;C;Serpa;0.00;0.00;611.23;0.00
2016;damasco;B;Bombarral;5198.63;0.00;975.22;0.00
2016;damasco;D;Castelo Branco;43438.99;0.00;3392.29;0.00
2016;damasco;D;Covilhã;3122.87;0.00;605.78;0.00
2016;damasco;D;Fundão;31704.40;0.00;3392.29;0.00
2016;dióspiro;D;Fundão;7051.63;0.00;10128.48;0.00
2016;ervilha seca;C;Beja;3237.78;0.00;726.92;0.00
2016;ervilha seca;C;Ferreira do Alentejo;1200.47;0.00;363.46;0.00
2016;framboesa;C;Santarém;0.00;0.00;611.23;0.00
2016;laranja;A;Loulé;5062.67;0.00;0.00;0.00
2016;maçã;A;Lourinhã;0.00;0.00;411.93;0.00
2016;maçã;B;Alcobaça;0.00;0.00;1688.48;0.00
2016;maçã;B;Bombarral;0.00;0.00;411.93;0.00
2016;maçã;B;Óbidos;0.00;0.00;460.40;0.00
2016;maçã;B;PORTO de MÓS;0.00;0.00;1121.26;0.00
2016;maçã;C;Marvão;4285.01;0.00;0.00;0.00
2016;maçã;C;Portalegre;5767.09;0.00;363.46;0.00
2016;maçã;D;Arganil;197.57;0.00;339.24;0.00
2016;maçã;D;Armamar;1071860.64;0.00;50596.84;0.00
2016;maçã;D;Belmonte;9492.59;0.00;1138.88;0.00
2016;maçã;D;Carregal do Sal;13473.01;0.00;1987.00;0.00
2016;maçã;D;Covilhã;79808.56;0.00;5466.76;0.00
2016;maçã;D;Fundão;2318.40;0.00;508.89;0.00
2016;maçã;D;Gouveia;93343.23;0.00;8747.58;0.00
2016;maçã;D;Lamego;113658.52;0.00;8775.46;0.00
2016;maçã;D;Mangualde;28437.01;0.00;8674.91;0.00
2016;maçã;D;Mêda;14008.58;0.00;1720.44;0.00
2016;maçã;D;Nelas;12115.48;0.00;4579.73;0.00
2016;maçã;D;Oliveira do Hospital;33513.98;0.00;2326.28;0.00
2016;maçã;D;Sabugal;14206.24;0.00;920.80;0.00
2016;maçã;D;São João da Pesqueira;175495.04;0.00;5460.37;0.00
2016;maçã;D;São Pedro do Sul;24740.46;0.00;3513.61;0.00
2016;maçã;D;Seia;117653.21;0.00;8007.25;0.00
2016;maçã;D;Tábua;10385.10;0.00;751.18;0.00
2016;maçã;D;Tabuaço;40936.61;0.00;2132.37;0.00
2016;maçã;D;Valpaços;26175.20;0.00;581.56;0.00
2016;maçã;D;Vila Flôr;19721.80;0.00;2520.06;0.00
2016;maçã;D;Viseu;90120.36;0.00;6494.03;0.00
2016;maçã;D;Vouzela;17205.20;0.00;0.00;0.00
2016;maçã;E;Aguiar da Beira;196772.24;0.00;16644.96;0.00
2016;maçã;E;Carrazeda de Ansiães;998568.36;0.00;60715.94;0.00
2016;maçã;E;Celorico da Beira;36735.60;0.00;2873.22;0.00
2016;maçã;E;Chaves;13316.38;0.00;1599.27;0.00
2016;maçã;E;Fornos de Algodres;22622.76;0.00;2713.92;0.00
2016;maçã;E;Guarda;61916.83;0.00;3949.74;0.00
2016;maçã;E;Moimenta da Beira;665428.14;0.00;38703.96;0.00
2016;maçã;E;Penalva do Castelo;95715.33;0.00;7148.33;0.00
2016;maçã;E;Penedono;47739.61;0.00;5040.24;0.00
2016;maçã;E;Pinhel;88304.54;0.00;7330.31;0.00
2016;maçã;E;Sabrosa;50600.78;0.00;1260.04;0.00
2016;maçã;E;Sátão;16761.74;0.00;1163.10;0.00
2016;maçã;E;Sernancelhe;228513.93;0.00;9232.25;0.00
2016;maçã;E;Tarouca;208566.83;0.00;17503.36;0.00
2016;maçã;E;Trancoso;107704.19;0.00;4844.18;0.00
2016;maçã;Interior Norte;Armamar;0.00;0.00;2142.31;15.98
2016;maçã;D;Lamego;0.00;0.00;2075.38;0.00
2016;maçã;Interior Norte;Moimenta da Beira;0.00;0.00;1882.26;0.00
2016;maçã;Interior Norte;São João da Pesqueira;7103.83;0.00;871.37;0.00
2016;maçã;Interior Norte;Sernancelhe;1726.02;0.00;750.30;0.00
2016;maçã;Interior Norte;Tarouca;1584.00;1584.00;3233.78;0.00
2016;marmelo;D;Armamar;126.34;0.00;339.24;0.00
2016;marmelo;D;Fundão;1153.04;0.00;0.00;0.00
2016;marmelo;D;Gouveia;666.24;0.00;169.63;0.00
2016;marmelo;E;Sernancelhe;1470.00;0.00;0.00;0.00
2016;milho;B;Montemor-o-Velho;0.00;0.00;453.17;0.00
2016;milho;C;Beja;17653.42;0.00;363.46;0.00
2016;milho;C;Cuba;39445.57;0.00;859.40;0.00
2016;milho;D;Coimbra;3392.55;0.00;0.00;0.00
2016;mirtilo;B;Montijo;9725.28;0.00;169.62;0.00
2016;mirtilo;D;Mangualde;9791.93;0.00;3731.64;0.00
2016;mirtilo;D;Nelas;754.90;0.00;339.24;0.00
2016;mirtilo;D;Seia;2201.00;0.00;453.17;0.00
2016;mirtilo;D;Tábua;1291.68;0.00;508.86;0.00
2016;mirtilo;D;Viseu;3163.39;0.00;339.24;0.00
2016;mirtilo;E;Chaves;4773.60;0.00;453.16;0.00
2016;mirtilo;E;Penalva do Castelo;700.82;0.00;678.48;0.00
2016;nectarina;B;Alcobaça;9941.26;0.00;605.78;0.00
2016;nectarina;C;Alandroal;12960.00;0.00;0.00;0.00
2016;nectarina;C;Campo Maior;40867.20;0.00;0.00;0.00
2016;nectarina;C;Coruche;0.00;0.00;169.62;0.00
2016;nectarina;C;Elvas;25582.47;0.00;1090.40;0.00
2016;nectarina;C;Mora;48677.86;0.00;1211.56;0.00
2016;nectarina;D;Covilhã;21826.07;0.00;0.00;0.00
2016;nectarina;D;Fundão;0.00;0.00;339.24;0.00
2016;nectarina;D;Mêda;393.77;0.00;751.18;0.00
2016;nectarina;D;Sabugal;12930.96;0.00;0.00;0.00
2016;nectarina;E;Trancoso;1685.13;0.00;920.79;0.00
2016;noz;E;Macedo de Cavaleiros;215.42;0.00;1017.72;0.00
2016;noz;E;Tarouca;0.00;0.00;445.18;0.00
2016;olival - azeite;D;Covilhã;0.00;0.00;169.62;0.00
2016;palhas;C;Alandroal;20.00;0.00;0.00;0.00
2016;palhas;C;Beja;2370.41;0.00;181.73;0.00
2016;pêra;A;Lourinhã;0.00;0.00;605.78;0.00
2016;pêra;A;Mafra;0.00;0.00;560.63;0.00
2016;pêra;B;Alcobaça;6337.28;0.00;751.16;0.00
2016;pêra;B;Azambuja;0.00;0.00;508.86;0.00
2016;pêra;B;Bombarral;49507.88;0.00;2108.11;0.00
2016;pêra;B;Cadaval;0.00;0.00;2108.11;0.00
2016;pêra;B;Caldas da Rainha;11455.72;0.00;760.02;0.00
2016;pêra;B;PORTO de MÓS;0.00;0.00;560.63;0.00
2016;pêra;C;Alandroal;0.00;0.00;458.62;0.00
2016;pêra;C;Campo Maior;0.00;0.00;363.46;0.00
2016;pêra;C;Portalegre;1007.76;0.00;242.32;0.00
2016;pêra;D;Armamar;8951.14;0.00;1041.96;0.00
2016;pêra;D;Belmonte;5229.76;0.00;630.02;0.00
2016;pêra;D;Covilhã;47604.09;0.00;2229.29;0.00
2016;pêra;D;Fundão;4906.29;0.00;121.18;0.00
2016;pêra;D;Gouveia;1444.00;0.00;0.00;0.00
2016;pêra;D;Lamego;17412.40;0.00;2374.69;0.00
2016;pêra;D;Mangualde;1005.94;0.00;339.24;0.00
2016;pêra;D;Sabugal;20781.39;0.00;1381.19;0.00
2016;pêra;D;Seia;1756.23;0.00;169.62;0.00
2016;pêra;D;Tabuaço;356.16;0.00;339.24;0.00
2016;pêra;D;Viseu;99.02;0.00;0.00;0.00
2016;pêra;E;Aguiar da Beira;381.48;0.00;0.00;0.00
2016;pêra;E;Carrazeda de Ansiães;9438.08;0.00;2301.98;0.00
2016;pêra;E;Guarda;25491.35;0.00;1017.72;0.00
2016;pêra;E;Moimenta da Beira;5163.81;0.00;290.78;0.00
2016;pêra;E;Pinhel;7810.77;0.00;290.78;0.00
2016;pêra;E;Tarouca;6951.76;0.00;242.32;0.00
2016;pêra;E;Trancoso;9278.05;0.00;1698.41;0.00
2016;pêra;D;Lamego;0.00;0.00;549.73;0.00
2016;pêra;Interior Norte;Tarouca;0.00;0.00;766.82;0.00
2016;pêssego;B;Alcobaça;2213.04;0.00;605.78;0.00
2016;pêssego;C;Mora;17624.54;0.00;0.00;0.00
2016;pêssego;D;Belmonte;57171.73;0.00;4337.42;0.00
2016;pêssego;D;Castelo Branco;86363.79;0.00;2665.41;0.00
2016;pêssego;D;Covilhã;255618.64;0.00;9377.52;0.00
2016;pêssego;D;Fundão;198001.06;0.00;2616.98;0.00
2016;pêssego;D;Gouveia;1221.49;0.00;0.00;0.00
2016;pêssego;D;Lamego;952.00;0.00;169.62;0.00
2016;pêssego;D;Mêda;7125.47;0.00;0.00;0.00
2016;pêssego;D;Sabugal;44413.17;0.00;1321.97;0.00
2016;pêssego;E;Aguiar da Beira;321.59;0.00;508.86;0.00
2016;pêssego;E;Celorico da Beira;899.68;0.00;339.24;0.00
2016;pêssego;E;Guarda;5165.34;0.00;1356.96;0.00
2016;pêssego;E;Sernancelhe;396.91;0.00;0.00;0.00
2016;pêssego;E;Trancoso;12386.55;0.00;1138.88;0.00
2016;pimento;B;Rio Maior;416.28;0.00;483.92;0.00
2016;pimento;B;Vila Franca de Xira;0.00;0.00;475.93;0.00
2016;pimento;C;Coruche;33179.21;0.00;611.23;0.00
2016;pimento;C;Santarém;0.00;0.00;475.93;0.00
2016;sabugueiro (baga);D;Armamar;0.00;0.00;453.17;0.00
2016;sabugueiro (baga);E;Tarouca;0.00;0.00;906.34;0.00
2016;tangerina;A;Loulé;4779.23;0.00;296.83;0.00
2016;TOMATE PARA INDÚSTRIA - CHUVA PERSISTENTE;A;Loures;58759.91;0.00;773.67;0.00
2016;TOMATE PARA INDÚSTRIA - CHUVA PERSISTENTE;B;Azambuja;101736.00;19505.00;496.61;0.00
2016;TOMATE PARA INDÚSTRIA - CHUVA PERSISTENTE;B;Palmela;47998.00;0.00;418.20;0.00
2016;TOMATE PARA INDÚSTRIA - CHUVA PERSISTENTE;B;Rio Maior;2229.50;0.00;807.24;0.00
2016;TOMATE PARA INDÚSTRIA - CHUVA PERSISTENTE;B;Vila Franca de Xira;575451.70;61341.36;6914.77;0.00
2016;TOMATE PARA INDÚSTRIA - CHUVA PERSISTENTE;C;Alandroal;14272.60;7136.30;0.00;0.00
2016;TOMATE PARA INDÚSTRIA - CHUVA PERSISTENTE;C;Almeirim;172935.00;39965.00;0.00;0.00
2016;TOMATE PARA INDÚSTRIA - CHUVA PERSISTENTE;C;Alpiarça;89292.14;44646.07;348.79;0.00
2016;TOMATE PARA INDÚSTRIA - CHUVA PERSISTENTE;C;Arronches;0.00;0.00;1962.69;0.00
2016;TOMATE PARA INDÚSTRIA - CHUVA PERSISTENTE;C;Benavente;168636.19;42354.85;4840.74;0.00
2016;TOMATE PARA INDÚSTRIA - CHUVA PERSISTENTE;C;Campo Maior;23319.05;0.00;13292.12;0.00
2016;TOMATE PARA INDÚSTRIA - CHUVA PERSISTENTE;C;Cartaxo;71773.90;11875.00;2324.30;0.00
2016;TOMATE PARA INDÚSTRIA - CHUVA PERSISTENTE;C;Chamusca;14755.00;0.00;0.00;0.00
2016;TOMATE PARA INDÚSTRIA - CHUVA PERSISTENTE;C;Coruche;0.00;0.00;475.93;0.00
2016;TOMATE PARA INDÚSTRIA - CHUVA PERSISTENTE;C;Elvas;75583.85;0.00;8721.31;0.00
2016;TOMATE PARA INDÚSTRIA - CHUVA PERSISTENTE;C;Estremoz;0.00;0.00;2462.69;0.00
2016;TOMATE PARA INDÚSTRIA - CHUVA PERSISTENTE;C;Évora;80907.49;0.00;15898.20;0.00
2016;TOMATE PARA INDÚSTRIA - CHUVA PERSISTENTE;C;Ferreira do Alentejo;7290.00;3645.00;0.00;0.00
2016;TOMATE PARA INDÚSTRIA - CHUVA PERSISTENTE;C;Salvaterra de Magos;136933.25;58280.07;5055.76;0.00
2016;TOMATE PARA INDÚSTRIA - CHUVA PERSISTENTE;C;Santarém;15090.00;7545.00;0.00;0.00
2016;TOMATE PARA INDÚSTRIA - CHUVA PERSISTENTE;C;Sousel;15171.16;0.00;2462.69;0.00
2016;TOMATE PARA INDÚSTRIA - CHUVA PERSISTENTE;D;Abrantes;0.00;0.00;2462.69;0.00
2016;tremocilha e similares;C;Serpa;166.37;0.00;0.00;0.00
2016;trigo duro;C;Aljustrel;0.00;0.00;619.22;0.00
2016;trigo duro;C;Serpa;11164.06;0.00;181.73;0.00
2016;trigo duro;E;Miranda do Douro;0.00;0.00;445.18;0.00
2016;trigo mole;B;Vila Franca de Xira;0.00;0.00;475.93;0.00
2016;trigo mole;C;Alandroal;12889.36;0.00;1635.59;0.00
2016;trigo mole;C;Campo Maior;0.00;0.00;1453.84;0.00
2016;trigo mole;C;Elvas;0.00;0.00;726.94;0.00
2016;trigo mole;C;Estremoz;10295.41;0.00;181.73;0.00
2016;trigo mole;C;Mértola;0.00;0.00;181.73;0.00
2016;trigo mole;C;Monforte;12392.15;0.00;1453.87;0.00
2016;trigo mole;C;Vila Viçosa;14103.25;0.00;545.20;0.00
2016;trigo mole;E;Bragança;0.00;0.00;453.17;0.00
2016;trigo mole;E;Miranda do Douro;160.62;0.00;453.17;0.00
2016;triticale;B;Santiago do Cacém;18850.96;0.00;657.66;0.00
2016;triticale;C;Alandroal;14763.38;0.00;847.38;0.00
2016;triticale;C;Aljustrel;0.00;0.00;611.23;0.00
2016;triticale;C;Arronches;0.00;0.00;611.23;0.00
2016;triticale;C;Beja;7731.34;0.00;363.46;0.00
2016;triticale;C;Campo Maior;18645.15;0.00;1312.86;0.00
2016;triticale;C;Évora;4511.93;0.00;181.73;0.00
2016;uva de mesa;B;Alenquer;1400.00;0.00;0.00;0.00
2016;uva de mesa;B;Vila Franca de Xira;2376.00;0.00;0.00;0.00
2016;uva de mesa;D;Idanha-a-Nova;12163.20;0.00;670.26;0.00
2015;ameixa;B;Cadaval;7482.12;0.00;460.40;0.00
2015;ameixa;C;Mora;17240.24;0.00;581.55;0.00
2015;ameixa;D;Armamar;703.80;0.00;508.86;0.00
2015;ameixa;D;Fundão;8102.35;0.00;4749.21;0.00
2015;ameixa;D;Lamego;336.00;0.00;169.62;0.00
2015;ameixa;D;Valpaços;1191.60;0.00;0.00;0.00
2015;ameixa;E;Macedo de Cavaleiros;2800.00;0.00;1356.93;0.00
2015;amêndoa;D;Valpaços;0.00;0.00;508.86;0.00
2015;aveia para grão;C;Beja;0.00;0.00;530.67;17.46
2015;aveia para grão;E;Miranda do Douro;0.00;0.00;972.30;0.00
2015;centeio;E;Bragança;0.00;0.00;983.86;0.00
2015;cereja;C;Portalegre;4765.07;0.00;181.73;0.00
2015;cereja;D;Armamar;8759.60;0.00;2535.36;0.00
2015;cereja;D;Castelo Branco;4438.53;0.00;0.00;0.00
2015;cereja;D;Covilhã;5596.59;0.00;848.10;0.00
2015;cereja;D;Fundão;59682.50;0.00;3731.65;0.00
2015;cereja;D;Lamego;1764.00;0.00;678.48;0.00
2015;cereja;D;Valpaços;42492.00;0.00;339.24;0.00
2015;cereja;E;Alijó;3121.65;0.00;508.86;0.00
2015;cereja;E;Carrazeda de Ansiães;3294.99;0.00;1696.20;0.00
2015;cereja;E;Guarda;4093.43;0.00;678.48;0.00
2015;cereja;E;Macedo de Cavaleiros;13944.00;0.00;1526.55;0.00
2015;cereja;E;Pinhel;6094.33;0.00;678.48;0.00
2015;cereja;E;Tarouca;3918.08;0.00;1741.30;0.00
2015;cevada;C;Beja;10465.40;0.00;847.70;17.46
2015;kiwi;D;Celorico de Basto;540.00;0.00;983.57;218.57
2015;kiwi;D;Felgueiras;0.00;0.00;3735.84;350.05
2015;kiwi;D;Paredes;0.00;0.00;701.03;114.02
2015;kiwi;D;Vila Verde;0.00;0.00;2358.09;342.06
2015;maçã;A;Lourinhã;0.00;0.00;2035.44;0.00
2015;maçã;B;Alcobaça;8812.11;0.00;2207.67;0.00
2015;maçã;B;PORTO de MÓS;0.00;0.00;3134.23;0.00
2015;maçã;C;Portalegre;3089.04;0.00;302.91;0.00
2015;maçã;D;Armamar;1050419.82;0.00;70336.37;0.00
2015;maçã;D;Belmonte;18329.58;0.00;1381.18;0.00
2015;maçã;D;Carregal do Sal;8364.61;0.00;1599.24;0.00
2015;maçã;D;Covilhã;94054.99;0.00;5040.42;0.00
2015;maçã;D;Fundão;2375.57;0.00;945.07;0.00
2015;maçã;D;Gouveia;34071.09;0.00;2180.85;0.00
2015;maçã;D;Lamego;48443.35;0.00;5145.85;0.00
2015;maçã;D;Mangualde;5790.56;0.00;2859.32;0.00
2015;maçã;D;Mêda;9467.59;0.00;1526.58;0.00
2015;maçã;D;Nelas;7144.43;0.00;678.48;0.00
2015;maçã;D;Sabugal;5341.24;0.00;460.39;0.00
2015;maçã;D;Santa Comba Dão;5720.85;0.00;508.88;0.00
2015;maçã;D;São João da Pesqueira;7464.96;0.00;848.10;0.00
2015;maçã;D;São Pedro do Sul;26882.88;0.00;2617.00;0.00
2015;maçã;D;Seia;78727.55;0.00;3834.92;0.00
2015;maçã;D;Tabuaço;26096.38;0.00;2471.62;0.00
2015;maçã;D;Valpaços;69560.00;0.00;751.18;0.00
2015;maçã;D;Vila Flôr;9960.30;0.00;2180.82;0.00
2015;maçã;D;Viseu;115187.08;0.00;9786.48;0.00
2015;maçã;D;Vouzela;12451.78;0.00;0.00;0.00
2015;maçã;E;Aguiar da Beira;353907.80;0.00;11707.73;0.00
2015;maçã;E;Carrazeda de Ansiães;578259.20;0.00;45837.78;0.00
2015;maçã;E;Castro Daire;8410.69;0.00;581.56;0.00
2015;maçã;E;Celorico da Beira;53668.67;0.00;3440.86;0.00
2015;maçã;E;Chaves;12949.99;0.00;1938.51;0.00
2015;maçã;E;Fornos de Algodres;18521.80;0.00;1938.51;0.00
2015;maçã;E;Guarda;48715.68;0.00;3440.88;0.00
2015;maçã;E;Moimenta da Beira;519003.55;0.00;59241.21;0.00
2015;maçã;E;Penalva do Castelo;91214.87;0.00;10639.56;0.00
2015;maçã;E;Penedono;33689.38;0.00;4676.70;0.00
2015;maçã;E;Pinhel;97812.48;0.00;8201.58;0.00
2015;maçã;E;Sabrosa;68989.19;0.00;920.80;0.00
2015;maçã;E;Sátão;29768.20;0.00;1385.73;0.00
2015;maçã;E;Sernancelhe;167672.68;0.00;13679.69;0.00
2015;maçã;E;Tarouca;277820.79;0.00;22090.93;0.00
2015;maçã;E;Trancoso;98205.85;0.00;5083.25;0.00
2015;maçã;Interior Norte;Armamar;18817.42;0.00;2417.88;0.00
2015;maçã;D;Lamego;82719.78;8058.23;1088.41;0.00
2015;maçã;Interior Norte;Moimenta da Beira;51797.00;0.00;7127.86;0.00
2015;maçã;Interior Norte;Sernancelhe;2862.00;0.00;813.57;0.00
2015;maçã;Interior Norte;Tarouca;45459.24;6000.00;6508.56;17.46
2015;milho;B;Figueira da Foz;16561.44;0.00;1521.51;0.00
2015;milho;C;Chamusca;2050.40;0.00;836.42;0.00
2015;milho;C;Golegã;6518.46;0.00;530.67;0.00
2015;milho;D;Coimbra;0.00;0.00;979.62;0.00
2015;nectarina;D;Covilhã;16606.33;0.00;0.00;0.00
2015;noz;D;Armamar;0.00;0.00;290.78;0.00
2015;noz;E;Bragança;0.00;0.00;983.86;0.00
2015;noz;E;Macedo de Cavaleiros;362.88;0.00;1356.93;0.00
2015;noz;E;Sernancelhe;0.00;0.00;678.48;0.00
2015;noz;E;Tarouca;305.76;0.00;1200.95;0.00
2015;olival - azeite;D;Ferreira do Zêzere;556.69;0.00;522.68;0.00
2015;outras em forçagem;B;Esposende;0.00;0.00;491.93;0.00
2015;pêra;A;Lourinhã;0.00;0.00;339.24;0.00
2015;pêra;A;Mafra;0.00;0.00;339.24;0.00
2015;pêra;B;Alcobaça;6743.80;0.00;787.10;0.00
2015;pêra;B;Azambuja;23073.53;0.00;872.34;0.00
2015;pêra;B;Cadaval;0.00;0.00;169.62;0.00
2015;pêra;B;Caldas da Rainha;37165.81;0.00;751.17;0.00
2015;pêra;B;PORTO de MÓS;0.00;0.00;1120.74;0.00
2015;pêra;D;Armamar;6878.24;0.00;290.78;0.00
2015;pêra;D;Belmonte;4369.71;0.00;339.24;0.00
2015;pêra;D;Carregal do Sal;39.01;0.00;678.45;0.00
2015;pêra;D;Covilhã;41847.53;0.00;2277.74;0.00
2015;pêra;D;Fundão;1038.24;0.00;0.00;0.00
2015;pêra;D;Lamego;6009.35;0.00;169.63;0.00
2015;pêra;D;Mangualde;989.07;0.00;0.00;0.00
2015;pêra;D;Sabugal;13763.39;0.00;2059.65;0.00
2015;pêra;D;São João da Pesqueira;764.40;0.00;290.78;0.00
2015;pêra;D;São Pedro do Sul;0.00;0.00;484.64;0.00
2015;pêra;D;Seia;3362.89;0.00;969.25;0.00
2015;pêra;D;Tábua;8821.14;0.00;1163.10;0.00
2015;pêra;D;Tabuaço;0.00;0.00;339.24;0.00
2015;pêra;D;Viseu;1620.80;0.00;339.25;0.00
2015;pêra;E;Aguiar da Beira;455.30;0.00;0.00;0.00
2015;pêra;E;Carrazeda de Ansiães;5793.60;0.00;872.32;0.00
2015;pêra;E;Fornos de Algodres;1400.00;0.00;0.00;0.00
2015;pêra;E;Guarda;22594.78;0.00;1768.90;0.00
2015;pêra;E;Moimenta da Beira;3750.13;0.00;460.40;0.00
2015;pêra;E;Penalva do Castelo;0.00;0.00;339.23;0.00
2015;pêra;E;Pinhel;10886.20;0.00;581.55;0.00
2015;pêra;E;Tarouca;7942.62;0.00;0.00;0.00
2015;pêra;E;Trancoso;10550.46;0.00;799.64;0.00
2015;pêra;Interior Norte;Tarouca;0.00;0.00;2045.34;0.00
2015;pêssego;D;Belmonte;54747.30;0.00;3198.54;0.00
2015;pêssego;D;Covilhã;86026.05;0.00;5443.86;0.00
2015;pêssego;D;Fundão;89021.97;0.00;1017.72;0.00
2015;pêssego;D;Lamego;0.00;0.00;339.24;0.00
2015;pêssego;D;Sabugal;46090.02;0.00;1850.22;0.00
2015;pêssego;E;Aguiar da Beira;335.29;0.00;339.24;0.00
2015;pêssego;E;Celorico da Beira;834.20;0.00;339.24;0.00
2015;pêssego;E;Guarda;2234.40;0.00;1187.34;0.00
2015;pêssego;E;Sernancelhe;0.00;0.00;339.24;0.00
2015;pêssego;E;Trancoso;9937.16;0.00;1720.42;0.00
2015;pimento;C;Santarém;40000.00;10000.00;729.48;45.22
2015;sabugueiro (baga);D;Armamar;331.20;0.00;499.92;0.00
2015;sabugueiro (baga);E;Tarouca;537.60;0.00;499.92;0.00
2015;TOMATE PARA INDÚSTRIA - CHUVA PERSISTENTE;C;Almeirim;14076.00;0.00;418.20;0.00
2015;TOMATE PARA INDÚSTRIA - CHUVA PERSISTENTE;C;Alpiarça;43696.13;0.00;648.32;0.00
2015;trigo mole;C;Aljustrel;15000.00;0.00;0.00;0.00
2015;trigo mole;C;Beja;0.00;0.00;363.46;0.00
2015;trigo mole;C;Ferreira do Alentejo;3829.39;0.00;530.67;0.00
2015;trigo mole;E;Bragança;0.00;0.00;491.93;0.00
2015;trigo mole;E;Miranda do Douro;336.38;0.00;1956.16;0.00
2015;triticale;C;Aljustrel;0.00;0.00;928.58;0.00
2014;ameixa;A;Lourinhã;3195.94;0.00;169.62;0.00
2014;ameixa;A;Torres Vedras;0.00;0.00;169.62;0.00
2014;ameixa;B;Alcobaça;3148.23;0.00;678.48;0.00
2014;ameixa;B;Palmela;0.00;0.00;169.62;0.00
2014;ameixa;C;Coruche;13901.44;0.00;169.62;0.00
2014;ameixa;D;Armamar;0.00;0.00;751.18;0.00
2014;ameixa;D;Valpaços;0.00;0.00;581.56;0.00
2014;ameixa;E;Macedo de Cavaleiros;3850.00;0.00;678.46;0.00
2014;ameixa;E;Tarouca;0.00;0.00;290.78;0.00
2014;amêndoa;D;Valpaços;0.00;0.00;581.56;0.00
2014;arroz;B;Vila Franca de Xira;0.00;0.00;678.47;0.00
2014;aveia para grão;C;Aljustrel;11056.86;0.00;966.86;0.00
2014;aveia para grão;C;Arraiolos;0.00;0.00;320.82;0.00
2014;aveia para grão;C;Beja;0.00;0.00;363.46;0.00
2014;aveia para grão;C;Moura;0.00;0.00;320.81;0.00
2014;aveia para grão;E;Bragança;0.00;0.00;290.07;0.00
2014;beringela;C;Cartaxo;0.00;0.00;295.52;0.00
2014;centeio;E;Bragança;186.01;0.00;1176.25;0.00
2014;centeio;E;Miranda do Douro;0.00;0.00;290.07;0.00
2014;cereja;D;Armamar;1302.00;0.00;4950.52;0.00
2014;cereja;D;Covilhã;5375.21;0.00;848.10;0.00
2014;cereja;D;Fundão;1500.00;0.00;169.62;0.00
2014;cereja;D;Lamego;0.00;0.00;872.34;0.00
2014;cereja;D;Valpaços;7710.00;0.00;581.56;0.00
2014;cereja;E;Alijó;0.00;0.00;290.78;0.00
2014;cereja;E;Carrazeda de Ansiães;2712.40;0.00;1599.28;0.00
2014;cereja;E;Guarda;6335.85;0.00;1696.20;0.00
2014;cereja;E;Macedo de Cavaleiros;9026.55;0.00;678.46;0.00
2014;cereja;E;Moimenta da Beira;713.40;0.00;945.03;0.00
2014;cereja;E;Pinhel;9433.26;0.00;678.46;0.00
2014;cereja;E;Tarouca;1934.40;0.00;298.06;0.00
2014;cevada;C;Beja;0.00;0.00;1055.73;0.00
2014;cevada;C;Serpa;0.00;0.00;456.13;0.00
2014;laranja;A;Loulé;12109.39;0.00;545.19;0.00
2014;maçã;A;Lourinhã;8646.21;0.00;581.56;0.00
2014;maçã;A;Torres Vedras;14636.44;0.00;290.78;0.00
2014;maçã;B;Alcobaça;228985.66;0.00;5788.33;0.00
2014;maçã;B;Caldas da Rainha;7905.39;0.00;1356.96;0.00
2014;maçã;B;Nazaré;109200.64;0.00;2559.05;0.00
2014;maçã;C;Batalha;0.00;0.00;169.62;0.00
2014;maçã;D;Armamar;310902.19;0.00;117965.25;0.00
2014;maçã;D;Belmonte;25870.64;0.00;1903.33;0.00
2014;maçã;D;Carregal do Sal;11000.00;0.00;0.00;0.00
2014;maçã;D;Covilhã;90118.04;0.00;3667.59;0.00
2014;maçã;D;Gouveia;116203.57;0.00;6130.54;0.00
2014;maçã;D;Lamego;81948.47;15000.00;6209.50;0.00
2014;maçã;D;Mangualde;43232.02;0.00;4109.22;0.00
2014;maçã;D;Mêda;18307.44;0.00;3053.16;0.00
2014;maçã;D;Nelas;7848.45;0.00;4973.02;0.00
2014;maçã;D;Oliveira do Hospital;29811.29;0.00;678.48;0.00
2014;maçã;D;Sabugal;18590.51;0.00;1801.36;0.00
2014;maçã;D;Santa Comba Dão;4531.01;0.00;969.26;0.00
2014;maçã;D;São João da Pesqueira;6759.96;0.00;3004.71;0.00
2014;maçã;D;São Pedro do Sul;24726.68;0.00;1647.74;0.00
2014;maçã;D;Seia;134834.31;0.00;5987.57;0.00
2014;maçã;D;Tabuaço;30849.55;0.00;2863.62;0.00
2014;maçã;D;Tondela;2676.92;0.00;678.47;0.00
2014;maçã;D;Valpaços;10920.00;0.00;290.78;0.00
2014;maçã;D;Vila Flôr;9273.96;0.00;1599.26;0.00
