 Year ; Cultura ; Crop ; Region ; Council ; Distrito ; Nut2 ; Nut3 ;TSI;Pre;StateSupport
2021;tangerina; tangerine ;A;Albufeira; Faro ; Algarve ; Algarve ;32279.52;1194.34;716.61
2021;tangerina; tangerine ;A;Castro Marim; Faro ; Algarve ; Algarve ;11048.40;511.54;291.57
2021;tangerina; tangerine ;A;Loulé; Faro ; Algarve ; Algarve ;49761.39;2140.91;1284.54
2021;tangerina; tangerine ;A;Silves; Faro ; Algarve ; Algarve ;62343.63;2306.73;1384.02
2021;tomate; tomato ;A;Torres Vedras; Lisboa ; Região do Centro ; Oeste ;15000.00;76.50;45.90
2021;tomate; tomato ;B;Peniche; Leiria ; Região do Centro ; Oeste ;15967.98;102.19;61.31
2021;TOMATE PARA INDÚSTRIA - CHUVA PERSISTENTE; tomato for industry ;A;Loures; Lisboa ; Região de Lisboa ; Área Metropolitana de Lisboa ;1121355.54;34371.44;20622.86
2021;TOMATE PARA INDÚSTRIA - CHUVA PERSISTENTE; tomato for industry ;B;Alenquer; Lisboa ; Região do Centro ; Oeste ;532556.86;18325.58;10995.35
2021;TOMATE PARA INDÚSTRIA - CHUVA PERSISTENTE; tomato for industry ;B;Azambuja; Lisboa ; Alentejo ; Lezíria do Tejo ;7488487.66;232564.28;139545.70
2021;TOMATE PARA INDÚSTRIA - CHUVA PERSISTENTE; tomato for industry ;B;Odemira; Beja ; Alentejo ; Alentejo Litoral ;264133.71;9508.91;5705.35
2021;TOMATE PARA INDÚSTRIA - CHUVA PERSISTENTE; tomato for industry ;B;Rio Maior; Santarém ; Alentejo ; Lezíria do Tejo ;300158.79;10074.12;5929.44
2021;TOMATE PARA INDÚSTRIA - CHUVA PERSISTENTE; tomato for industry ;B;Santiago do Cacém; Setúbal ; Alentejo ; Alentejo Litoral ;877811.13;31601.56;18960.94
2021;TOMATE PARA INDÚSTRIA - CHUVA PERSISTENTE; tomato for industry ;B;Vila Franca de Xira; Lisboa ; Região de Lisboa ; Área Metropolitana de Lisboa ;18018014.97;525450.25;315037.77
2021;TOMATE PARA INDÚSTRIA - CHUVA PERSISTENTE; tomato for industry ;C;Alandroal; Évora ; Alentejo ; Alentejo Central ;114407.37;4118.67;2471.20
2021;TOMATE PARA INDÚSTRIA - CHUVA PERSISTENTE; tomato for industry ;C;Aljustrel; Beja ; Alentejo ; Baixo Alentejo ;528534.27;18327.61;10996.57
2021;TOMATE PARA INDÚSTRIA - CHUVA PERSISTENTE; tomato for industry ;C;Almeirim; Santarém ; Alentejo ; Lezíria do Tejo ;3371028.99;85602.68;51407.78
2021;TOMATE PARA INDÚSTRIA - CHUVA PERSISTENTE; tomato for industry ;C;Alpiarça; Santarém ; Alentejo ; Lezíria do Tejo ;1819256.30;51899.79;31152.46
2021;TOMATE PARA INDÚSTRIA - CHUVA PERSISTENTE; tomato for industry ;C;Beja; Beja ; Alentejo ; Baixo Alentejo ;827218.00;29779.80;17867.88
2021;TOMATE PARA INDÚSTRIA - CHUVA PERSISTENTE; tomato for industry ;C;Benavente; Santarém ; Alentejo ; Lezíria do Tejo ;4363613.19;124137.99;74492.30
2021;TOMATE PARA INDÚSTRIA - CHUVA PERSISTENTE; tomato for industry ;C;Campo Maior; Portalegre ; Alentejo ; Alto Alentejo ;2205954.80;79414.23;47648.54
2021;TOMATE PARA INDÚSTRIA - CHUVA PERSISTENTE; tomato for industry ;C;Cartaxo; Santarém ; Alentejo ; Lezíria do Tejo ;12511247.39;385154.70;231106.90
2021;TOMATE PARA INDÚSTRIA - CHUVA PERSISTENTE; tomato for industry ;C;Chamusca; Santarém ; Alentejo ; Lezíria do Tejo ;1645609.72;51614.87;30971.26
2021;TOMATE PARA INDÚSTRIA - CHUVA PERSISTENTE; tomato for industry ;C;Coruche; Santarém ; Alentejo ; Lezíria do Tejo ;353494.62;10251.34;6150.81
2021;TOMATE PARA INDÚSTRIA - CHUVA PERSISTENTE; tomato for industry ;C;Elvas; Portalegre ; Alentejo ; Alto Alentejo ;1386553.35;49915.81;29949.49
2021;TOMATE PARA INDÚSTRIA - CHUVA PERSISTENTE; tomato for industry ;C;Estremoz; Évora ; Alentejo ; Alentejo Central ;1397214.77;50299.63;30179.78
2021;TOMATE PARA INDÚSTRIA - CHUVA PERSISTENTE; tomato for industry ;C;Évora; Évora ; Alentejo ; Alentejo Central ;1533738.67;57850.00;33766.80
2021;TOMATE PARA INDÚSTRIA - CHUVA PERSISTENTE; tomato for industry ;C;Ferreira do Alentejo; Beja ; Alentejo ; Baixo Alentejo ;880541.01;24815.36;14901.30
2021;TOMATE PARA INDÚSTRIA - CHUVA PERSISTENTE; tomato for industry ;C;Fronteira; Portalegre ; Alentejo ; Alto Alentejo ;156756.60;5643.23;3385.94
2021;TOMATE PARA INDÚSTRIA - CHUVA PERSISTENTE; tomato for industry ;C;Golegã; Santarém ; Alentejo ; Lezíria do Tejo ;1299099.74;40600.54;24360.32
2021;TOMATE PARA INDÚSTRIA - CHUVA PERSISTENTE; tomato for industry ;C;Monforte; Portalegre ; Alentejo ; Alto Alentejo ;566538.00;20395.34;12237.20
2021;TOMATE PARA INDÚSTRIA - CHUVA PERSISTENTE; tomato for industry ;C;Montemor-o-Novo; Évora ; Alentejo ; Alentejo Central ;665908.92;22773.93;13664.36
2021;TOMATE PARA INDÚSTRIA - CHUVA PERSISTENTE; tomato for industry ;C;Ourique; Beja ; Alentejo ; Baixo Alentejo ;72256.86;2601.23;1560.74
2021;TOMATE PARA INDÚSTRIA - CHUVA PERSISTENTE; tomato for industry ;C;Redondo; Évora ; Alentejo ; Alentejo Central ;377816.67;13601.39;8160.83
2021;TOMATE PARA INDÚSTRIA - CHUVA PERSISTENTE; tomato for industry ;C;Salvaterra de Magos; Santarém ; Alentejo ; Lezíria do Tejo ;6027735.04;173805.70;104308.54
2021;TOMATE PARA INDÚSTRIA - CHUVA PERSISTENTE; tomato for industry ;C;Santarém; Santarém ; Alentejo ; Lezíria do Tejo ;841874.23;25110.19;15067.20
2021;TOMATE PARA INDÚSTRIA - CHUVA PERSISTENTE; tomato for industry ;C;Torres Novas; Santarém ; Região do Centro ; Médio Tejo ;30064.32;1028.20;616.92
2021;toranja; grapefruit ;A;Castro Marim; Faro ; Algarve ; Algarve ;4839.00;224.04;127.71
2021;tremocilha e similares; bitter vetch and similar crops ;B;Alcácer do Sal; Setúbal ; Alentejo ; Alentejo Litoral ;34220.55;462.00;260.77
2021;tremocilha e similares; bitter vetch and similar crops ;B;Grândola; Setúbal ; Alentejo ; Alentejo Litoral ;13014.30;175.68;99.16
2021;tremocilha e similares; bitter vetch and similar crops ;B;Odemira; Beja ; Alentejo ; Alentejo Litoral ;3774.96;47.94;27.32
2021;tremocilha e similares; bitter vetch and similar crops ;B;Santiago do Cacém; Setúbal ; Alentejo ; Alentejo Litoral ;20049.12;254.62;152.76
2021;tremocilha e similares; bitter vetch and similar crops ;B;Vila Franca de Xira; Lisboa ; Região de Lisboa ; Área Metropolitana de Lisboa ;85329.00;1151.96;650.21
2021;tremocilha e similares; bitter vetch and similar crops ;C;Alandroal; Évora ; Alentejo ; Alentejo Central ;2154.41;35.54;20.26
2021;tremocilha e similares; bitter vetch and similar crops ;C;Aljustrel; Beja ; Alentejo ; Baixo Alentejo ;31698.97;523.02;308.07
2021;tremocilha e similares; bitter vetch and similar crops ;C;Almodôvar; Beja ; Alentejo ; Baixo Alentejo ;14644.56;241.63;142.06
2021;tremocilha e similares; bitter vetch and similar crops ;C; Alter do Chão ; Portalegre ; Alentejo ; Alto Alentejo ;97294.75;1683.21;963.22
2021;tremocilha e similares; bitter vetch and similar crops ;C;Arraiolos; Évora ; Alentejo ; Alentejo Central ;22190.00;383.89;219.68
2021;tremocilha e similares; bitter vetch and similar crops ;C;Avis; Portalegre ; Alentejo ; Alto Alentejo ;54116.70;933.03;533.77
2021;tremocilha e similares; bitter vetch and similar crops ;C;Beja; Beja ; Alentejo ; Baixo Alentejo ;34063.40;549.77;320.61
2021;tremocilha e similares; bitter vetch and similar crops ;C;Benavente; Santarém ; Alentejo ; Lezíria do Tejo ;41561.10;719.00;411.45
2021;tremocilha e similares; bitter vetch and similar crops ;C;Campo Maior; Portalegre ; Alentejo ; Alto Alentejo ;17398.80;287.07;172.24
2021;tremocilha e similares; bitter vetch and similar crops ;C;Castro Verde; Beja ; Alentejo ; Baixo Alentejo ;5659.20;93.37;53.22
2021;tremocilha e similares; bitter vetch and similar crops ;C;Chamusca; Santarém ; Alentejo ; Lezíria do Tejo ;6255.00;103.20;58.82
2021;tremocilha e similares; bitter vetch and similar crops ;C;Elvas; Portalegre ; Alentejo ; Alto Alentejo ;368771.07;6379.79;3650.84
2021;tremocilha e similares; bitter vetch and similar crops ;C;Estremoz; Évora ; Alentejo ; Alentejo Central ;53393.45;912.76;521.82
2021;tremocilha e similares; bitter vetch and similar crops ;C;Évora; Évora ; Alentejo ; Alentejo Central ;1875.00;7.69;4.61
2021;tremocilha e similares; bitter vetch and similar crops ;C;Ferreira do Alentejo; Beja ; Alentejo ; Baixo Alentejo ;1537.50;25.37;14.45
2021;tremocilha e similares; bitter vetch and similar crops ;C;Fronteira; Portalegre ; Alentejo ; Alto Alentejo ;223458.22;3865.83;2212.23
2021;tremocilha e similares; bitter vetch and similar crops ;C;Mértola; Beja ; Alentejo ; Baixo Alentejo ;2809.80;46.37;26.42
2021;tremocilha e similares; bitter vetch and similar crops ;C;Monforte; Portalegre ; Alentejo ; Alto Alentejo ;84376.60;1459.74;835.34
2021;tremocilha e similares; bitter vetch and similar crops ;C;Montemor-o-Novo; Évora ; Alentejo ; Alentejo Central ;335735.75;5808.25;3323.78
2021;tremocilha e similares; bitter vetch and similar crops ;C;Ourique; Beja ; Alentejo ; Baixo Alentejo ;32724.69;539.92;312.90
2021;tremocilha e similares; bitter vetch and similar crops ;C;Portel; Évora ; Alentejo ; Alentejo Central ;30221.10;498.60;286.68
2021;tremocilha e similares; bitter vetch and similar crops ;C;Serpa; Beja ; Alentejo ; Baixo Alentejo ;5680.40;93.71;53.42
2021;tremocilha e similares; bitter vetch and similar crops ;C;Vidigueira; Beja ; Alentejo ; Baixo Alentejo ;119488.60;2067.17;1182.94
2021;tremoço doce; sweet lupine ;C;Beja; Beja ; Alentejo ; Baixo Alentejo ;5721.75;89.85;53.91
2021;trigo duro; durum wheat ;B;Alenquer; Lisboa ; Região do Centro ; Oeste ;3408.38;9.91;5.93
2021;trigo duro; durum wheat ;B;Arruda Dos Vinhos; Lisboa ; Região do Centro ; Oeste ;7068.10;20.55;12.30
2021;trigo duro; durum wheat ;B;Vila Franca de Xira; Lisboa ; Região de Lisboa ; Área Metropolitana de Lisboa ;6003.65;17.44;10.45
2021;trigo duro; durum wheat ;C;Alandroal; Évora ; Alentejo ; Alentejo Central ;24970.00;142.84;61.38
2021;trigo duro; durum wheat ;C;Aljustrel; Beja ; Alentejo ; Baixo Alentejo ;301258.20;1240.69;720.94
2021;trigo duro; durum wheat ;C;Avis; Portalegre ; Alentejo ; Alto Alentejo ;21378.42;87.65;49.96
2021;trigo duro; durum wheat ;C;Beja; Beja ; Alentejo ; Baixo Alentejo ;693984.42;2855.53;1695.63
2021;trigo duro; durum wheat ;C;Campo Maior; Portalegre ; Alentejo ; Alto Alentejo ;165156.34;865.12;406.22
2021;trigo duro; durum wheat ;C;Castro Verde; Beja ; Alentejo ; Baixo Alentejo ;33284.42;136.46;77.78
2021;trigo duro; durum wheat ;C;Cuba; Beja ; Alentejo ; Baixo Alentejo ;23986.75;98.33;57.15
2021;trigo duro; durum wheat ;C;Elvas; Portalegre ; Alentejo ; Alto Alentejo ;153038.78;780.56;374.48
2021;trigo duro; durum wheat ;C;Estremoz; Évora ; Alentejo ; Alentejo Central ;66825.92;273.99;164.39
2021;trigo duro; durum wheat ;C;Évora; Évora ; Alentejo ; Alentejo Central ;48732.90;259.55;119.88
2021;trigo duro; durum wheat ;C;Ferreira do Alentejo; Beja ; Alentejo ; Baixo Alentejo ;240370.52;961.85;564.04
2021;trigo duro; durum wheat ;C;Fronteira; Portalegre ; Alentejo ; Alto Alentejo ;122824.20;503.57;294.88
2021;trigo duro; durum wheat ;C;Golegã; Santarém ; Alentejo ; Lezíria do Tejo ;1981.79;8.13;4.88
2021;trigo duro; durum wheat ;C;Moura; Beja ; Alentejo ; Baixo Alentejo ;87099.56;357.07;207.55
2021;trigo duro; durum wheat ;C;Mourão; Évora ; Alentejo ; Alentejo Central ;87758.57;359.80;205.07
2021;trigo duro; durum wheat ;C;Portel; Évora ; Alentejo ; Alentejo Central ;62553.37;256.46;153.87
2021;trigo duro; durum wheat ;C;Santarém; Santarém ; Alentejo ; Lezíria do Tejo ;1693.26;6.94;4.16
2021;trigo duro; durum wheat ;C;Serpa; Beja ; Alentejo ; Baixo Alentejo ;110476.98;452.93;270.91
2021;trigo duro; durum wheat ;C;Torres Novas; Santarém ; Região do Centro ; Médio Tejo ;15241.27;62.49;37.49
2021;trigo duro; durum wheat ;C;Vidigueira; Beja ; Alentejo ; Baixo Alentejo ;51582.24;211.48;123.77
2021;trigo duro; durum wheat ;C;Vila Viçosa; Évora ; Alentejo ; Alentejo Central ;14448.56;82.65;35.52
2021;trigo duro; durum wheat ;E;Miranda do Douro; Bragança ; Região do Norte ; Terras de Trás-os-Montes ;19615.87;201.98;120.72
2021;trigo duro; durum wheat ;E;Mogadouro; Bragança ; Região do Norte ; Terras de Trás-os-Montes ;4733.42;48.75;29.25
2021;trigo mole; soft wheat ;B;Alcácer do Sal; Setúbal ; Alentejo ; Alentejo Litoral ;30443.00;148.58;62.10
2021;trigo mole; soft wheat ;B;Odemira; Beja ; Alentejo ; Alentejo Litoral ;7389.81;25.12;14.31
2021;trigo mole; soft wheat ;B;Santiago do Cacém; Setúbal ; Alentejo ; Alentejo Litoral ;125240.96;440.20;253.52
2021;trigo mole; soft wheat ;B;Vila Franca de Xira; Lisboa ; Região de Lisboa ; Área Metropolitana de Lisboa ;4032.00;11.71;7.02
2021;trigo mole; soft wheat ;C;Alandroal; Évora ; Alentejo ; Alentejo Central ;312900.66;1466.54;745.35
2021;trigo mole; soft wheat ;C;Alcanena; Santarém ; Região do Centro ; Médio Tejo ;3906.00;16.01;9.12
2021;trigo mole; soft wheat ;C;Aljustrel; Beja ; Alentejo ; Baixo Alentejo ;646307.94;2649.70;1563.14
2021;trigo mole; soft wheat ;C;Almodôvar; Beja ; Alentejo ; Baixo Alentejo ;22584.15;98.20;53.72
2021;trigo mole; soft wheat ;C; Alter do Chão ; Portalegre ; Alentejo ; Alto Alentejo ;67424.83;276.41;165.83
2021;trigo mole; soft wheat ;C;Arraiolos; Évora ; Alentejo ; Alentejo Central ;31963.36;131.05;78.63
2021;trigo mole; soft wheat ;C;Arronches; Portalegre ; Alentejo ; Alto Alentejo ;30348.50;173.60;74.50
2021;trigo mole; soft wheat ;C;Beja; Beja ; Alentejo ; Baixo Alentejo ;991803.67;4032.68;2401.65
2021;trigo mole; soft wheat ;C;Benavente; Santarém ; Alentejo ; Lezíria do Tejo ;55088.88;193.06;115.69
2021;trigo mole; soft wheat ;C;Campo Maior; Portalegre ; Alentejo ; Alto Alentejo ;253489.98;1208.74;623.40
2021;trigo mole; soft wheat ;C;Castro Verde; Beja ; Alentejo ; Baixo Alentejo ;269730.22;1105.79;655.80
2021;trigo mole; soft wheat ;C;Constância; Santarém ; Região do Centro ; Médio Tejo ;9505.80;54.39;23.30
2021;trigo mole; soft wheat ;C;Cuba; Beja ; Alentejo ; Baixo Alentejo ;8400.00;34.44;20.66
2021;trigo mole; soft wheat ;C;Elvas; Portalegre ; Alentejo ; Alto Alentejo ;533283.86;2647.22;1308.10
2021;trigo mole; soft wheat ;C;Estremoz; Évora ; Alentejo ; Alentejo Central ;77021.80;315.78;187.95
2021;trigo mole; soft wheat ;C;Évora; Évora ; Alentejo ; Alentejo Central ;324941.96;1635.82;788.11
2021;trigo mole; soft wheat ;C;Ferreira do Alentejo; Beja ; Alentejo ; Baixo Alentejo ;273868.05;1117.20;655.14
2021;trigo mole; soft wheat ;C;Fronteira; Portalegre ; Alentejo ; Alto Alentejo ;159530.05;717.97;384.20
2021;trigo mole; soft wheat ;C;Mértola; Beja ; Alentejo ; Baixo Alentejo ;31437.23;128.22;76.68
2021;trigo mole; soft wheat ;C;Monforte; Portalegre ; Alentejo ; Alto Alentejo ;218476.98;1019.53;537.37
2021;trigo mole; soft wheat ;C;Montemor-o-Novo; Évora ; Alentejo ; Alentejo Central ;46096.06;188.99;107.72
2021;trigo mole; soft wheat ;C;Moura; Beja ; Alentejo ; Baixo Alentejo ;75160.36;308.11;179.79
2021;trigo mole; soft wheat ;C;Mourão; Évora ; Alentejo ; Alentejo Central ;47173.50;193.39;111.85
2021;trigo mole; soft wheat ;C;Ourique; Beja ; Alentejo ; Baixo Alentejo ;48886.76;200.42;118.47
2021;trigo mole; soft wheat ;C;Reguengos de Monsaraz; Évora ; Alentejo ; Alentejo Central ;18026.42;73.91;42.13
2021;trigo mole; soft wheat ;C;Santarém; Santarém ; Alentejo ; Lezíria do Tejo ;94241.89;386.36;220.20
2021;trigo mole; soft wheat ;C;Serpa; Beja ; Alentejo ; Baixo Alentejo ;167882.88;688.31;409.79
2021;trigo mole; soft wheat ;C;Sousel; Portalegre ; Alentejo ; Alto Alentejo ;181517.60;744.18;446.51
2021;trigo mole; soft wheat ;C;Vidigueira; Beja ; Alentejo ; Baixo Alentejo ;74558.07;304.71;182.80
2021;trigo mole; soft wheat ;C;Vila Viçosa; Évora ; Alentejo ; Alentejo Central ;93805.80;536.57;230.60
2021;trigo mole; soft wheat ;E;Miranda do Douro; Bragança ; Região do Norte ; Terras de Trás-os-Montes ;17931.84;184.69;110.80
2021;triticale; triticale ;B;Odemira; Beja ; Alentejo ; Alentejo Litoral ;13420.20;45.61;25.99
2021;triticale; triticale ;B;Santiago do Cacém; Setúbal ; Alentejo ; Alentejo Litoral ;66532.73;226.18;133.35
2021;triticale; triticale ;C;Alandroal; Évora ; Alentejo ; Alentejo Central ;173850.47;945.27;426.56
2021;triticale; triticale ;C;Aljustrel; Beja ; Alentejo ; Baixo Alentejo ;111740.78;458.06;270.38
2021;triticale; triticale ;C;Almodôvar; Beja ; Alentejo ; Baixo Alentejo ;8006.18;32.83;19.70
2021;triticale; triticale ;C; Alter do Chão ; Portalegre ; Alentejo ; Alto Alentejo ;28435.76;116.57;69.93
2021;triticale; triticale ;C;Arronches; Portalegre ; Alentejo ; Alto Alentejo ;8452.55;34.65;20.79
2021;triticale; triticale ;C;Beja; Beja ; Alentejo ; Baixo Alentejo ;217931.49;889.76;529.79
2021;triticale; triticale ;C;Borba; Évora ; Alentejo ; Alentejo Central ;4618.20;18.93;11.36
2021;triticale; triticale ;C;Campo Maior; Portalegre ; Alentejo ; Alto Alentejo ;85691.33;400.60;210.77
2021;triticale; triticale ;C;Castro Verde; Beja ; Alentejo ; Baixo Alentejo ;277719.44;1138.64;676.54
2021;triticale; triticale ;C;Elvas; Portalegre ; Alentejo ; Alto Alentejo ;120737.80;544.46;295.41
2021;triticale; triticale ;C;Estremoz; Évora ; Alentejo ; Alentejo Central ;33985.61;139.33;83.05
2021;triticale; triticale ;C;Évora; Évora ; Alentejo ; Alentejo Central ;106166.40;485.73;260.87
2021;triticale; triticale ;C;Ferreira do Alentejo; Beja ; Alentejo ; Baixo Alentejo ;53072.74;212.91;125.45
2021;triticale; triticale ;C;Fronteira; Portalegre ; Alentejo ; Alto Alentejo ;47309.31;193.95;116.36
2021;triticale; triticale ;C;Mértola; Beja ; Alentejo ; Baixo Alentejo ;39030.21;156.57;92.34
2021;triticale; triticale ;C;Monforte; Portalegre ; Alentejo ; Alto Alentejo ;25163.54;111.97;61.90
2021;triticale; triticale ;C;Moura; Beja ; Alentejo ; Baixo Alentejo ;22422.56;91.92;54.56
2021;triticale; triticale ;C;Ourique; Beja ; Alentejo ; Baixo Alentejo ;15792.10;64.75;38.00
2021;triticale; triticale ;C;Portel; Évora ; Alentejo ; Alentejo Central ;40140.60;340.38;98.75
2021;triticale; triticale ;C;Reguengos de Monsaraz; Évora ; Alentejo ; Alentejo Central ;60199.33;246.82;140.70
2021;triticale; triticale ;C;Serpa; Beja ; Alentejo ; Baixo Alentejo ;54009.17;221.39;128.93
2021;triticale; triticale ;C;Vidigueira; Beja ; Alentejo ; Baixo Alentejo ;2620.35;10.22;6.13
2021;triticale; triticale ;C;Vila Viçosa; Évora ; Alentejo ; Alentejo Central ;12749.40;72.92;31.35
2021;triticale; triticale ;E; Bragança ; Bragança ; Região do Norte ; Terras de Trás-os-Montes ;11887.96;122.43;72.88
2021;triticale; triticale ;E;Miranda do Douro; Bragança ; Região do Norte ; Terras de Trás-os-Montes ;23552.25;242.57;145.54
2021;uva de mesa; table grape ;B;Alenquer; Lisboa ; Região do Centro ; Oeste ;468532.44;6345.94;3758.03
2021;uva de mesa; table grape ;B;Arruda Dos Vinhos; Lisboa ; Região do Centro ; Oeste ;51999.00;697.34;418.37
2021;uva de mesa; table grape ;B;Vila Franca de Xira; Lisboa ; Região de Lisboa ; Área Metropolitana de Lisboa ;706331.25;9409.89;5636.52
2021;uva de mesa; table grape ;C;Beja; Beja ; Alentejo ; Baixo Alentejo ;34884.00;575.58;328.08
2021;uva de mesa; table grape ;C;Ferreira do Alentejo; Beja ; Alentejo ; Baixo Alentejo ;40660.00;670.89;382.40
2021;uva de mesa; table grape ;C;Santarém; Santarém ; Alentejo ; Lezíria do Tejo ;2816809.27;45757.70;27359.48
2021;uva de mesa; table grape ;C;Serpa; Beja ; Alentejo ; Baixo Alentejo ;869649.76;6609.34;3767.32
2021;uva de mesa; table grape ;D;Idanha-a-Nova; Castelo Branco ; Região do Centro ; Beira Baixa ;26985.60;1708.18;973.66
2021;viveiros em forçagem; forcing nurseries ;A;Faro; Faro ; Algarve ; Algarve ;5141.53;26.21;14.93
2021;viveiros em forçagem; forcing nurseries ;D;Póvoa de Lanhoso; Braga ; Região do Norte ; Ave ;25822.84;361.51;206.06
2021;viveiros ao ar livre; outdoor nurseries ;D;Idanha-a-Nova; Castelo Branco ; Região do Centro ; Beira Baixa ;159990.68;3231.79;1842.11
 2’020 ; cereja - especial (a confirmar) ; cherry - (special) ; C ; Portalegre ; Portalegre ; Alentejo ; Alto Alentejo ;23177.00;2431.26;1458.76
 2’020 ; cereja - especial (a confirmar) ; cherry - (special) ; TRÁS -OS -MONTES <> ZONA 1 ; Armamar ; Viseu ; Região do Norte ; Douro ;656650.00;165037.61;94559.27
 2’020 ; cereja - especial (a confirmar) ; cherry - (special) ; COVA DA BEIRA ; Belmonte ; Castelo Branco ; Região do Centro ; Beiras e Serra da Estrela ;91499.00;21988.78;13181.35
 2’020 ; cereja - especial (a confirmar) ; cherry - (special) ; D ; Castelo Branco ; Castelo Branco ; Região do Centro ; Beira Baixa ;476720.00;109205.50;65384.02
 2’020 ; cereja - especial (a confirmar) ; cherry - (special) ;COVA DA BEIRA; Covilhã ; Castelo Branco ; Região do Centro ; Beiras e Serra da Estrela ;179524.50;43391.43;25862.29
 2’020 ; cereja - especial (a confirmar) ; cherry - (special) ;COVA DA BEIRA; Fundão ; Castelo Branco ; Região do Centro ; Beiras e Serra da Estrela ;1898685.54;456919.22;273524.43
 2’020 ; cereja - especial (a confirmar) ; cherry - (special) ; TRÁS -OS -MONTES <> ZONA 1 ; Lamego ; Viseu ; Região do Norte ; Douro ;198240.00;49979.13;28558.46
 2’020 ; cereja - especial (a confirmar) ; cherry - (special) ; D ; Mêda ; Guarda ; Região do Centro ; Beiras e Serra da Estrela ;22396.00;5646.03;3226.37
